[INFO ] [2021-08-26 21:53:29,539] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 21:55:42,381] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 21:55:42,550] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 21:55:42,772] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 21:55:42,938] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 21:55:43,067]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 21:55:43,067] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 21:55:43,813] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 21:55:43,943]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 21:55:43,944] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 21:55:45,265] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 21:55:45,359] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 21:55:45,466]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 21:55:45,506] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 21:55:45,637]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 21:55:45,637] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 21:55:46,819] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 21:55:47,071]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 21:55:47,077] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 21:55:47,319] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 21:55:47,519]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 21:55:47,529] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 21:55:48,162] User_01_Register - Step 02: Enter to Email textbox with value: testing7527@email.com
[INFO ] [2021-08-27 21:55:48,328] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 21:55:48,451] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 21:55:50,526] User_01_Register - Step 02: Enter to Email textbox with value: testing30210@email.com
[INFO ] [2021-08-27 21:55:50,765] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 21:55:50,951]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 21:55:50,956] Post-Condition - Close Browser
[INFO ] [2021-08-27 21:55:50,960] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 21:55:51,110] User_01_Register - Step 02: Enter to Email textbox with value: testing19635@email.com
[INFO ] [2021-08-27 21:55:51,456] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 21:55:51,601] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 21:55:51,978] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 21:55:57,426] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 21:55:57,557]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 21:55:57,559] Post-Condition - Close Browser
[INFO ] [2021-08-27 21:55:58,510] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 21:55:58,601]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 21:55:58,602] Post-Condition - Close Browser
[INFO ] [2021-08-27 22:08:59,282] Pre-Condition - Open browser 'chrome' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 22:08:59,282] Pre-Condition - Open browser 'edge' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 22:08:59,282] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 22:09:08,610] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 22:09:09,087]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:09,092] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 22:09:09,149] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 22:09:09,593]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:09,593] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 22:09:15,308] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 22:09:15,841] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 22:09:15,986] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-27 22:09:17,072] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-27 22:09:17,446] User_01_Register - Step 06: Click to Email textbox with value: testing7723@email.com
[INFO ] [2021-08-27 22:09:17,696] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 22:09:17,848] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:17,928]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:17,928] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 22:09:18,269] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:18,455] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-27 22:09:18,677] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 22:09:19,436] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-27 22:09:19,664] User_01_Register - Step 06: Click to Email textbox with value: testing1338@email.com
[INFO ] [2021-08-27 22:09:20,128] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:20,389] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 22:09:20,627] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:20,767] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-27 22:09:20,783] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 22:09:20,953]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:20,954] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 22:09:20,984] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-27 22:09:21,199] User_01_Register - Step 06: Click to Email textbox with value: testing91981@email.com
[INFO ] [2021-08-27 22:09:21,209] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 22:09:21,406] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:21,614] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:21,763] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 22:09:24,091] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:09:24,274] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 22:09:24,275] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 22:09:24,342]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:09:24,466]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:24,467] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 22:09:24,478]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:24,479] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 22:09:25,043] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:09:26,160] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:09:26,377]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:09:26,853] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:09:27,443] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:09:27,624] User_01_Register - Step 02: Enter to Email textbox with value: testing91981@email.com
[INFO ] [2021-08-27 22:09:27,695]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:09:27,866] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:27,991] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 22:09:28,136] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:09:28,799] User_01_Register - Step 02: Enter to Email textbox with value: testing7723@email.com
[INFO ] [2021-08-27 22:09:29,083] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:29,395] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 22:09:29,977] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 22:09:30,154]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:30,157] Post-Condition - Close Browser
[INFO ] [2021-08-27 22:09:33,116] User_01_Register - Step 02: Enter to Email textbox with value: testing1338@email.com
[INFO ] [2021-08-27 22:09:33,542] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 22:09:33,766] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 22:09:35,186] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 22:09:35,306]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:35,308] Post-Condition - Close Browser
[INFO ] [2021-08-27 22:09:39,343] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 22:09:39,490]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:09:39,492] Post-Condition - Close Browser
[INFO ] [2021-08-27 22:14:32,317] Pre-Condition - Open browser 'chrome' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 22:14:32,317] Pre-Condition - Open browser 'edge' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 22:14:32,317] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 22:14:41,552] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 22:14:42,271]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:14:42,289] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 22:14:43,267] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 22:14:43,508]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:14:43,508] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 22:14:48,480] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 22:14:48,690] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-27 22:14:49,158] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-27 22:14:49,312] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 22:14:50,878] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-27 22:14:50,984] User_01_Register - Step 06: Click to Email textbox with value: testing36429@email.com
[INFO ] [2021-08-27 22:14:51,394] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 22:14:51,627] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-27 22:14:51,632] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 22:14:51,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:14:51,660] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 22:14:52,090] User_01_Register - Step 06: Click to Email textbox with value: testing75501@email.com
[INFO ] [2021-08-27 22:14:52,107] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 22:14:52,474] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 22:14:52,774] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 22:14:53,103] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 22:14:53,423] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 22:14:53,621] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 22:14:54,057] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-27 22:14:54,236] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-27 22:14:54,408] User_01_Register - Step 06: Click to Email textbox with value: testing4549@email.com
[INFO ] [2021-08-27 22:14:54,603] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 22:14:54,805] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 22:14:55,008] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 22:14:55,129] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 22:14:55,289]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:14:55,289] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 22:14:56,086] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 22:14:56,233]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:14:56,233] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 22:14:57,393] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 22:14:57,537]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:14:57,537] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 22:14:58,665] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:14:58,806]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:14:58,834] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:14:58,990]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:14:59,292] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:14:59,382] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:15:00,159] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:15:01,406]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:15:02,360] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:15:03,063] User_01_Register - Step 02: Enter to Email textbox with value: testing4549@email.com
[INFO ] [2021-08-27 22:15:03,224] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 22:15:03,354] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 22:15:05,206] User_01_Register - Step 02: Enter to Email textbox with value: testing75501@email.com
[INFO ] [2021-08-27 22:15:05,251] User_01_Register - Step 02: Enter to Email textbox with value: testing36429@email.com
